genres,id,keywords,overview,tagline,title,cast,crew
"['Drama', 'Music']",62677,"['musical', 'independent film', 'woman director']","['After', 'being', 'denied', 'a', 'promotion', 'at', 'the', 'university', 'where', 'she', 'teaches,', 'Doctor', 'Lily', 'Penleric,', 'a', 'brilliant', 'musicologist,', 'impulsively', 'visits', 'her', 'sister,', 'who', 'runs', 'a', 'struggling', 'rural', 'school', 'in', 'Appalachia.', 'There', 'she', 'stumbles', 'upon', 'the', 'discovery', 'of', 'her', 'life', '-', 'a', 'treasure', 'trove', 'of', 'ancient', 'Scots-Irish', 'ballads,', 'songs', 'that', 'have', 'been', 'handed', 'down', 'from', 'generation', 'to', 'generation,', 'preserved', 'intact', 'by', 'the', 'seclusion', 'of', 'the', 'mountains.', 'With', 'the', 'goal', 'of', 'securing', 'her', 'promotion,', 'Lily', 'ventures', 'into', 'the', 'most', 'isolated', 'areas', 'of', 'the', 'mountains', 'to', 'collect', 'the', 'songs', 'and', 'finds', 'herself', 'increasingly', 'enchanted.']","['Fall', 'under', 'its', 'spell..']",Songcatcher,"['Janet McTeer', 'Michael Davis', 'Michael Goodwin']",['Maggie Greenwald']
"['Comedy', 'Romance']",260778,['teenage love'],"['Sharp', '(Simbu),', 'a', 'happy-go-lucky', 'guy,', 'loves', 'Priya', '(Hansika),', 'a', 'college', 'student,', 'but', 'later', 'learns', 'that', 'she', 'is', 'enagaged', 'to', 'Anbu', '(', 'Aditya),', 'a', 'businessman-gangster.', 'Priya', 'wants', 'them', 'to', 'remain', 'friends', 'and', 'Sharp', 'agrees,', 'all', 'the', 'while', 'scheming', 'to', 'make', 'her', 'fall', 'in', 'love', 'with', 'him.']","['Life', 'is', 'what', 'u', 'make', 'it']",Vaalu,"['Silambarasan', 'Hansika Motwani', 'Santhanam']",['Vijay Chandar']
"['Comedy', 'Documentary']",58492,"['comedian', 'comedy', 'duringcreditsstinger']","['A', 'documentary', 'about', 'branding,', 'advertising', 'and', 'product', 'placement', 'that', 'is', 'financed', 'and', 'made', 'possible', 'by', 'brands,', 'advertising', 'and', 'product', 'placement.']","[""He's"", 'not', 'selling', 'out,', ""he's"", 'buying', 'in.']",The Greatest Movie Ever Sold,"['Morgan Spurlock', 'Peter Berg', 'Paul Brennan']",['Morgan Spurlock']
['Comedy'],44562,"['chainsaw', 'macabre', 'uncle nephew relationship']","['A', 'mourning', 'son', 'makes', 'a', 'deal', 'to', 'reanimate', 'his', 'one', 'year', 'dead', 'mother,', 'however', 'things', 'turn', 'into', 'an', 'unexpected', 'direction.']","['A', 'family', 'reunion', 'with', 'some', 'minor', 'complications.']",Ed and His Dead Mother,"['Eric Christmas', 'Harper Roisman', 'Steve Buscemi']",['Jonathan Wacks']
"['Adventure', 'Drama', 'Foreign']",37232,"['illusion', 'independent film', 'bhutan', 'story in story', 'weaver', 'storytelling']","['A', 'young', 'government', 'official,', 'named', 'Dondup,', 'who', 'is', 'smitten', 'with', 'America', '(he', 'even', 'has', 'a', 'denim', 'gho)', 'dreams', 'of', 'escaping', 'there', 'while', 'stuck', 'in', 'a', 'beautiful', 'but', 'isolated', 'village.', 'He', 'hopes', 'to', 'connect', 'in', 'the', 'U.S.', 'with', 'a', 'visa', 'out', 'of', 'the', 'country.', 'He', 'misses', 'the', 'one', 'bus', 'out', 'of', 'town', 'to', 'Thimphu,', 'however,', 'and', 'is', 'forced', 'to', 'hitchhike', 'and', 'walk', 'along', 'the', 'Lateral', 'Road', 'to', 'the', 'west,', 'accompanied', 'by', 'an', 'apple', 'seller,', 'a', 'Buddhist', 'monk', 'with', 'his', 'ornate,', 'dragon-headed', 'dramyin,', 'a', 'drunk,', 'a', 'widowed', 'rice', 'paper', 'maker,', 'and', 'his', 'beautiful', 'daughter,', 'Sonam.']","['The', 'bitter', 'and', 'the', 'sweet', 'of', 'temporary', 'things.']",Travellers and Magicians,"['Tshewang Dendup', 'Sonam Lhamo', 'Lhakpa Dorji']",['Khyentse Norbu']
['Western'],4929,"['prison', 'judge', 'marshal', 'death penalty', 'oklahoma', 'widow', 'cattle drive', 'hanging', 'law man', 'lynching', 'search party']","['Marshall', 'Jed', 'Cooper', 'survives', 'a', 'hanging,', 'vowing', 'revenge', 'on', 'the', 'lynch', 'mob', 'that', 'left', 'him', 'dangling.', 'To', 'carry', 'out', 'his', 'oath', 'for', 'vengeance,', 'he', 'returns', 'to', 'his', 'former', 'job', 'as', 'a', 'lawman.', 'Before', 'long,', ""he's"", 'caught', 'up', 'with', 'the', 'nine', 'men', 'on', 'his', 'hit', 'list', 'and', 'starts', 'dispensing', 'his', 'own', 'brand', 'of', 'Wild', 'West', 'justice.']","['The', 'hanging', 'was', 'the', 'best', 'show', 'in', 'town.', 'But', 'they', 'made', 'two', 'mistakes.', 'They', 'hung', 'the', 'wrong', 'man', 'and', 'they', ""didn't"", 'finish', 'the', 'job!']",Hang 'em High,"['Clint Eastwood', 'Inger Stevens', 'Ed Begley']",['Ted Post']
"['Comedy', 'Romance']",98557,[],"['A', 'group', 'of', 'college', 'friends', 'are', 'reunited', 'after', 'the', 'death', 'of', 'their', 'very', 'successful', 'friend.', 'The', 'will', 'dictates', 'that', 'each', 'person', 'will', 'receive', 'a', 'large', 'sum', 'of', 'money', 'if', 'they', 'can', 'all', 'successfully', 'stay', 'in', 'his', 'mansion', 'for', 'a', 'week.', 'If', 'one', 'person', 'leaves,', 'everyone', 'forfeits', 'the', 'money.']","[""There's"", 'a', 'thin', 'line', 'between', 'money', 'and', 'friends.']",Dysfunctional Friends,"['Stacey Dash', 'Reagan Gomez-Preston', 'Wesley Jonathan']",['Corey Grant']
"['Action', 'Drama', 'Thriller']",104,"['berlin', 'casino', 'nun', 'red hair', 'running', 'homeless person', 'supermarket', 'ambulance', 'subway', 'daughter', 'money', 'fate']","['Lola', 'receives', 'a', 'phone', 'call', 'from', 'her', 'boyfriend', 'Manni.', 'He', 'lost', '100,000', 'DM', 'in', 'a', 'subway', 'train', 'that', 'belongs', 'to', 'a', 'very', 'bad', 'guy.', 'She', 'has', '20', 'minutes', 'to', 'raise', 'this', 'amount', 'and', 'meet', 'Manni.', 'Otherwise,', 'he', 'will', 'rob', 'a', 'store', 'to', 'get', 'the', 'money.', 'Three', 'different', 'alternatives', 'may', 'happen', 'depending', 'on', 'some', 'minor', 'event', 'along', ""Lola's"", 'run.']","['Every', 'second', 'of', 'every', 'day', ""you're"", 'faced', 'with', 'a', 'decision', 'that', 'can', 'change', 'your', 'life.']",Run Lola Run,"['Franka Potente', 'Moritz Bleibtreu', 'Herbert Knaup']",['Tom Tykwer']
"['Drama', 'Horror', 'Thriller', 'Romance']",10894,"['difficult childhood', 'psychoterror', 'murder', 'loneliness', 'artificial']","['Psychological', 'horror', 'about', 'a', 'lonely', 'young', 'woman', 'traumatized', 'by', 'a', 'difficult', 'childhood,', 'and', 'her', 'increasingly', 'desperate', 'attempts', 'to', 'connect', 'with', 'the', 'people', 'around', 'her.']","['Be', 'Careful...', 'She', 'Just', 'Might', 'Take', 'Your', 'Heart.']",May,"['Angela Bettis', 'Jeremy Sisto', 'Anna Faris']",['Lucky McKee']
"['Adventure', 'Family']",246449,"['cave', 'plane wreck', 'salmon', 'bears', 'northern canada', 'wolves', 'alaskan malamute', 'dove ""family-approved""']","['The', 'action-packed', 'feature', 'film', 'tells', 'the', 'dramatic', 'tale', 'of', 'two', 'siblings', 'and', 'their', 'Alaskan', 'Malamute,', 'who', 'must', 'make', 'an', 'emergency', 'landing', 'when', 'their', 'small', 'plane', 'has', 'engine', 'problems.', 'They', 'find', 'themselves', 'in', 'a', 'beautiful', 'but', 'potentially', 'dangerous', 'natural', 'environment', 'that', 'they', 'must', 'overcome', 'together.']","['Partners', 'in', 'survival.', 'Friends', 'for', 'life.']",Against the Wild,"['Natasha Henstridge', 'CJ Adams', 'Erin Pitt']",['Richard Boddington']
['Drama'],32579,"['independent film', 'woman director']","['Tells', 'the', 'parallel', 'stories', 'of', 'nine-year-old', 'Carlitos', 'and', 'his', 'mother,', 'Rosario.', 'In', 'the', 'hopes', 'of', 'providing', 'a', 'better', 'life', 'for', 'her', 'son,', 'Rosario', 'works', 'illegally', 'in', 'the', 'U.S.', 'while', 'her', 'mother', 'cares', 'for', 'Carlitos', 'back', 'in', 'Mexico.']","['The', 'love', 'between', 'a', 'mother', 'and', 'a', 'son', 'knows', 'no', 'Boundraries.']",Under the Same Moon,"['Kate del Castillo', 'Adrián Alonso Barona', 'Eugenio Derbez']",['Patricia Riggen']
"['Action', 'Science Fiction']",1688,"['circus', 'pet', 'human being', 'dystopia', 'insurrection', 'army', 'ape']","['In', 'a', 'futuristic', 'world', 'that', 'has', 'embraced', 'ape', 'slavery,', 'Caesar,', 'the', 'son', 'of', 'the', 'late', 'simians', 'Cornelius', 'and', 'Zira,', 'surfaces', 'after', 'almost', 'twenty', 'years', 'of', 'hiding', 'out', 'from', 'the', 'authorities,', 'and', 'prepares', 'for', 'a', 'slave', 'revolt', 'against', 'humanity.']","['All', 'new!', 'The', 'revolt', 'of', 'the', 'apes.', 'The', 'most', 'awesome', 'spectacle', 'in', 'the', 'annals', 'of', 'science', 'fiction!']",Conquest of the Planet of the Apes,"['Roddy McDowall', 'Don Murray', 'Ricardo Montalban']",['J. Lee Thompson']
"['Drama', 'Thriller']",1999,"['age difference', 'fishing', 'arbitrary law', 'conductor', 'ex husband', 'single', 'independent film']","['Summertime', 'on', 'the', 'coast', 'of', 'Maine,', '""In', 'the', 'Bedroom""', 'centers', 'on', 'the', 'inner', 'dynamics', 'of', 'a', 'family', 'in', 'transition.', 'Matt', 'Fowler', 'is', 'a', 'doctor', 'practicing', 'in', 'his', 'native', 'Maine', 'and', 'is', 'married', 'to', 'New', 'York', 'born', 'Ruth', 'Fowler,', 'a', 'music', 'teacher.', 'He', 'is', 'involved', 'in', 'a', 'love', 'affair', 'with', 'a', 'local', 'single', 'mother.', 'As', 'the', 'beauty', 'of', ""Maine's"", 'brief', 'and', 'fleeting', 'summer', 'comes', 'to', 'an', 'end,', 'these', 'characters', 'find', 'themselves', 'in', 'the', 'midst', 'of', 'unimaginable', 'tragedy.']","['A', 'young', 'man.', 'An', 'older', 'woman.', 'Her', 'ex-husband.', 'Things', 'are', 'about', 'to', 'explode...']",In the Bedroom,"['Tom Wilkinson', 'Sissy Spacek', 'Nick Stahl']",['Todd Field']
"['Thriller', 'Crime', 'Horror']",43947,"['rape', 'fondling', 'revenge', 'writer', 'strangulation', 'female writer', 'garden shears', 'rape and revenge']","['A', 'remake', 'of', 'the', '1979', 'controversial', 'cult', 'classic,', 'I', 'Spit', 'on', 'Your', 'Grave', 'retells', 'the', 'horrific', 'tale', 'of', 'writer', 'Jennifer', 'Hills', 'who', 'takes', 'a', 'retreat', 'from', 'the', 'city', 'to', 'a', 'charming', 'cabin', 'in', 'the', 'woods', 'to', 'start', 'on', 'her', 'next', 'book.', 'But', ""Jennifer's"", 'presence', 'in', 'the', 'small', 'town', 'attracts', 'the', 'attention', 'of', 'a', 'few', 'morally', 'deprived', 'locals', 'led', 'by', 'Johnny,', 'the', ""town's"", 'service', 'station', 'owner,', 'his', 'two', 'co-workers,', 'Andy', 'and', 'Stanley,', 'who', 'along', 'with', 'their', 'socially', 'and', 'mentally', 'challenged', 'friend', 'Matthew,', 'set', 'out', 'one', 'night', 'to', 'teach', 'this', 'city', 'girl', 'a', 'lesson.']","[""It's"", 'Date', 'Night']",I Spit on Your Grave,"['Sarah Butler', 'Daniel Franzese', 'Chad Lindberg']",['Steven R. Monroe']
"['Comedy', 'Crime']",24066,"['small town', 'texas', 'con man', 'fraud', 'independent film', 'mistaken identity', 'in the closet', 'fish out of water', 'escaped convict', 'stolen identity', 'small town sheriff', 'ruse', 'beauty pageant', 'confidence man', 'small town thieves', 'gender stereotypes', 'gay couple']","['Two', 'escaped', 'convicts', 'roll', 'into', 'the', 'village', 'of', 'Happy,', 'Texas,', 'where', ""they're"", 'mistaken', 'for', 'a', 'gay', 'couple', 'who', 'work', 'as', 'beauty', 'pageant', 'consultants.', 'They', 'go', 'along', 'with', 'it', 'to', 'duck', 'the', 'police,', 'but', 'the', 'local', 'sheriff', 'has', 'a', 'secret', 'of', 'his', 'own.']","['Escaped', 'convicts', 'disguised', 'as', 'beauty', 'pageant', 'experts?', 'This', 'could', 'get', 'ugly']","Happy, Texas","['Steve Zahn', 'William H. Macy', 'Jeremy Northam']",['Mark Illsley']
"['Drama', 'Thriller', 'Romance']",9709,"['england', 'brother sister relationship', 'becoming an adult', 'northern england', 'female friendship', 'moped', 'lesbian relationship', 'homosexuality', 'summer', 'tomboy', 'lgbt']","['In', 'the', 'Yorkshire', 'countryside,', 'working-class', 'tomboy', 'Mona', 'meets', 'the', 'exotic,', 'pampered', 'Tasmin.', 'Over', 'the', 'summer', 'season,', 'the', 'two', 'young', 'women', 'discover', 'they', 'have', 'much', 'to', 'teach', 'one', 'another,', 'and', 'much', 'to', 'explore', 'together.']","['The', 'most', 'dangerous', 'thing', 'to', 'want', 'is', 'more.']",My Summer of Love,"['Natalie Press', 'Emily Blunt', 'Paddy Considine']",['Paweł Pawlikowski']
"['Comedy', 'Romance']",34106,"['monopoly', 'tycoon', 'house', 'love', 'friends', 'eccentric', 'secretary', 'free spirit', 'rich snob', 'stenographer']","['Alice,', 'the', 'only', 'relatively', 'normal', 'member', 'of', 'the', 'eccentric', 'Sycamore', 'family,', 'falls', 'in', 'love', 'with', 'Tony', 'Kirby.', 'His', 'wealthy', 'banker', 'father,', 'Anthony', 'P.', 'Kirby,', 'and', 'his', 'snobbish', 'mother,', 'strongly', 'disapprove', 'of', 'the', 'match.', 'When', 'the', 'Kirbys', 'are', 'invited', 'to', 'dinner', 'to', 'become', 'better', 'acquainted', 'with', 'their', 'future', 'in-laws,', 'things', 'do', 'not', 'turn', 'out', 'the', 'way', 'Alice', 'had', 'hoped.']","[""YOU'LL"", 'LOVE', 'THEM', 'ALL', 'FOR', 'GIVING', 'YOU', 'THE', 'SWELLEST', 'TIME', ""YOU'VE"", 'EVER', 'HAD!']",You Can't Take It With You,"['Jean Arthur', 'Lionel Barrymore', 'James Stewart']",['Frank Capra']
"['War', 'Drama', 'Romance']",11426,"['hawaii', 'harassment', 'pearl harbor', 'bombing', 'military life', 'army base']","['In', '1941', 'Hawaii,', 'a', 'private', 'is', 'cruelly', 'punished', 'for', 'not', 'boxing', 'on', 'his', ""unit's"", 'team,', 'while', 'his', ""captain's"", 'wife', 'and', 'second', 'in', 'command', 'are', 'falling', 'in', 'love.']","['Pouring', 'out', 'of', 'impassioned', 'pages...brawling', 'their', 'way', 'to', 'greatness', 'on', 'the', 'screen!']",From Here to Eternity,"['Burt Lancaster', 'Montgomery Clift', 'Deborah Kerr']",['Fred Zinnemann']
['Western'],13909,"['captain', 'fort', 'retirement', 'attack', 'cavalry']","['After', 'Custer', 'and', 'the', '7th', 'Cavalry', 'are', 'wiped', 'out', 'by', 'Indians,', 'everyone', 'expects', 'the', 'worst.', 'Capt.', 'Nathan', 'Brittles', 'is', 'ordered', 'out', 'on', 'patrol', 'but', ""he's"", 'also', 'required', 'to', 'take', 'along', 'Abby', 'Allshard,', 'wife', 'of', 'the', ""Fort's"", 'commanding', 'officer,', 'and', 'her', 'niece,', 'the', 'pretty', 'Olivia', 'Dandridge,', 'who', 'are', 'being', 'evacuated', 'for', 'their', 'own', 'safety.', 'Brittles', 'is', 'only', 'a', 'few', 'days', 'away', 'from', 'retirement', 'and', 'Olivia', 'has', 'caught', 'the', 'eye', 'of', 'two', 'of', 'the', 'young', 'officers', 'in', 'the', 'Company,', 'Lt.', 'Flint', 'Cohill', 'and', '2nd', 'Lt.', 'Ross', 'Pennell.', ""She's"", 'taken', 'to', 'wearing', 'a', 'yellow', 'ribbon', 'in', 'her', 'hair,', 'a', 'sign', 'that', 'she', 'has', 'a', 'beau', 'in', 'the', 'Cavalry,', 'but', 'refuses', 'to', 'say', 'for', 'whom', 'she', 'is', 'wearing', 'it.']","['John', ""Ford's"", 'New', 'and', 'Finest', 'Picture', 'of', 'the', 'Fighting', 'Cavalry!']",She Wore a Yellow Ribbon,"['John Wayne', 'Joanne Dru', 'John Agar']",['John Ford']
"['Drama', 'Music']",206284,['christian'],"['A', 'talented', 'young', 'singer', 'and', 'aspiring', 'songwriter’s', 'Christian', 'faith', 'and', 'family', 'ties', 'are', 'tested', 'when', 'she', 'defies', 'her', 'worship-pastor', 'father', 'and', 'pursues', 'pop-music', 'stardom', 'in', 'GRACE', 'UNPLUGGED,', 'a', 'moving', 'and', 'inspiring', 'new', 'film', 'that', 'explores', 'the', 'true', 'meaning', 'of', 'success.']","['Would', 'you', 'give', 'up', 'what', 'you', 'need...', 'to', 'get', 'everything', 'you', 'want?']",Grace Unplugged,"['AJ Michalka', 'James Denton', 'Kevin Pollak']",['Brad J. Silverman']
"['Comedy', 'Drama']",27455,"['independent film', 'sexual humor', 'drug humor']","[""'Foolish'"", 'Waise', 'is', 'a', 'talented', 'comedian', 'with', 'a', 'hard-edge', 'trying', 'to', 'make', 'it', 'in', 'the', 'comedy', 'clubs', 'in', 'LA', 'while', 'his', 'brother', 'is', 'a', 'hard-nosed', 'gangster', 'trying', 'to', 'make', 'it', 'on', 'the', 'streets.', 'With', 'all', 'the', 'competition', 'they', 'face', 'in', 'their', 'chosen', '""professions,""', 'their', 'biggest', 'battle', 'is', 'with', 'each', 'other', 'over', 'the', 'love', 'of', 'a', 'pretty', 'girl.']","['This', 'big', 'mouth', 'is', 'ready', 'for', 'the', 'big', 'time']",Foolish,"['Eddie Griffin', 'Master P', 'Amie Petersen']",['Dave Meyers']
"['Crime', 'Drama', 'Mystery']",592,"['san francisco', 'paranoia', 'audio tape', 'wiretap', 'shadowing']","['Surveillance', 'expert', 'Harry', 'Caul', '(Gene', 'Hackman)', 'is', 'hired', 'by', 'a', 'mysterious', ""client's"", 'brusque', 'aide', '(Harrison', 'Ford)', 'to', 'tail', 'a', 'young', 'couple,', 'Mark', '(Frederic', 'Forrest)', 'and', 'Ann', '(Cindy', 'Williams).', 'Tracking', 'the', 'pair', 'through', 'San', ""Francisco's"", 'Union', 'Square,', 'Caul', 'and', 'his', 'associate', 'Stan', '(John', 'Cazale)', 'manage', 'to', 'record', 'a', 'cryptic', 'conversation', 'between', 'them.', 'Tormented', 'by', 'memories', 'of', 'a', 'previous', 'case', 'that', 'ended', 'badly,', 'Caul', 'becomes', 'obsessed', 'with', 'the', 'resulting', 'tape,', 'trying', 'to', 'determine', 'if', 'the', 'couple', 'are', 'in', 'danger.']","['Harry', 'Caul', 'is', 'an', 'invader', 'of', 'privacy.', 'The', 'best', 'in', 'the', 'business.']",The Conversation,"['Gene Hackman', 'John Cazale', 'Frederic Forrest']",['Francis Ford Coppola']
"['Crime', 'Drama', 'Romance']",1651,"['exotic island', 'secret', ""love of one's life"", 'plantation', 'marriage', 'mail order bride', 'french noir']","['Adapted', 'from', 'a', 'story', 'by', 'William', 'Irish,', ""it's"", 'a', 'noirish', 'tale', 'of', 'a', 'man', 'who', 'orders', 'a', 'mail-order', 'bride', 'but', 'receives', 'instead', 'a', 'con', 'woman.']","['The', 'Bride', 'Came', 'as', 'Advertised...With', 'an', 'Unadvertised', 'Special']",Mississippi Mermaid,"['Jean-Paul Belmondo', 'Catherine Deneuve', 'Michel Bouquet']",['François Truffaut']
['Horror'],298584,"['vacation', 'remake', 'woods', 'burned alive', 'murder', 'gore', 'marijuana', 'blood', 'teenager', 'cabin in the woods', 'disease', 'dog', 'flesh eating', 'virus']","['In', 'this', 'grisly', 'remake', 'of', 'the', '2002', 'horror', 'hit,', 'five', 'college', 'chums', 'rent', 'an', 'isolated', 'woodland', 'cabin', 'for', 'a', 'party.', 'But', 'their', 'fun', 'quickly', 'ends', 'when', 'the', 'group', 'is', 'exposed', 'to', 'a', 'hideous', 'flesh-eating', 'virus,', 'and', 'survival', 'becomes', 'the', 'name', 'of', 'the', 'game.']","['You', ""can't"", 'run', 'from', ""what's"", 'inside.']",Cabin Fever,"['Matthew Daddario', 'Samuel Davis', 'Dustin Ingram']",['Travis Zariwny']
['Comedy'],10758,"['waitress', 'unwillingly pregnant', 'woman director']","['Jenna', 'is', 'a', 'pregnant,', 'unhappily', 'married', 'waitress', 'in', 'the', 'deep', 'south.', 'She', 'meets', 'a', 'newcomer', 'to', 'her', 'town', 'and', 'falls', 'into', 'an', 'unlikely', 'relationship', 'as', 'a', 'last', 'attempt', 'at', 'happiness.']","['If', 'only', 'life', 'were', 'as', 'easy', 'as', 'pie']",Waitress,"['Keri Russell', 'Nathan Fillion', 'Andy Griffith']",['Adrienne Shelly']
['Action'],11690,"['martial arts', 'biography', 'sport', 'sensei', 'mixed martial arts', 'hong kong']","['Frank', 'Dux', 'has', 'entered', 'the', '""kumite"",', 'an', 'illegal', 'underground', 'martial-arts', 'competition', 'where', 'serious', 'injury', 'and', 'even', 'death', 'are', 'not', 'unknown.', 'Chong', 'Li,', 'a', 'particularly', 'ruthless', 'and', 'vicious', 'fighter', 'is', 'the', 'favorite,', 'but', 'then', 'again', 'Dux', 'has', 'not', 'fought', 'him', 'yet.']","['The', 'true', 'story', 'of', 'an', 'American', 'ninja.']",Bloodsport,"['Jean-Claude Van Damme', 'Bolo Yeung', 'Roy Chiao']",['Newt Arnold']
"['Comedy', 'Drama']",3083,"['corruption', 'washington d.c.', 'senate', 'senator', 'governor', 'politician', 'camp', 'conservative', 'usa politics', 'political drama']","['Naive', 'and', 'idealistic', 'Jefferson', 'Smith,', 'leader', 'of', 'the', 'Boy', 'Rangers,', 'is', 'appointed', 'on', 'a', 'lark', 'by', 'the', 'spineless', 'governor', 'of', 'his', 'state.', 'He', 'is', 'reunited', 'with', 'the', ""state's"", 'senior', 'senator--presidential', 'hopeful', 'and', 'childhood', 'hero,', 'Senator', 'Joseph', 'Paine.', 'In', 'Washington,', 'however,', 'Smith', 'discovers', 'many', 'of', 'the', 'shortcomings', 'of', 'the', 'political', 'process', 'as', 'his', 'earnest', 'goal', 'of', 'a', 'national', ""boys'"", 'camp', 'leads', 'to', 'a', 'conflict', 'with', 'the', 'state', 'political', 'boss,', 'Jim', 'Taylor.', 'Taylor', 'first', 'tries', 'to', 'corrupt', 'Smith', 'and', 'then', 'later', 'attempts', 'to', 'destroy', 'Smith', 'through', 'a', 'scandal.']","['Romance,', 'drama,', 'laughter', 'and', 'heartbreak...', 'created', 'out', 'of', 'the', 'very', 'heart', 'and', 'soil', 'of', 'America!']",Mr. Smith Goes to Washington,"['James Stewart', 'Jean Arthur', 'Claude Rains']",['Frank Capra']
